Specimen properties : Specimen label,"GAI2S1R2"
Specimen properties : Anvil height,"5.90000",mm
Specimen properties : Diameter,"5.46000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.04312","2.01136","0.08590","1.08000","0.00000","0.04312","0.00731"
"0.04354","2.02901","0.08666","1.09000","0.00000","0.04354","0.00738"
"0.04396","2.04329","0.08727","1.10000","0.00000","0.04396","0.00745"
"0.04438","2.05458","0.08775","1.11000","0.00000","0.04438","0.00752"
"0.04479","2.06798","0.08832","1.12000","0.00000","0.04479","0.00759"
"0.04521","2.08103","0.08888","1.13000","0.00000","0.04521","0.00766"
"0.04563","2.09283","0.08938","1.14000","0.00000","0.04563","0.00773"
"0.04604","2.10236","0.08979","1.15000","0.00000","0.04604","0.00780"
"0.04646","2.11251","0.09022","1.16000","0.00000","0.04646","0.00787"
"0.04688","2.12895","0.09093","1.17000","0.00000","0.04688","0.00794"
"0.04729","2.14828","0.09175","1.18000","0.00000","0.04729","0.00802"
"0.04771","2.16643","0.09253","1.19000","0.00000","0.04771","0.00809"
"0.04813","2.18242","0.09321","1.20000","0.00000","0.04813","0.00816"
"0.04854","2.19632","0.09380","1.21000","0.00000","0.04854","0.00823"
"0.04896","2.20610","0.09422","1.22000","0.00000","0.04896","0.00830"
"0.04938","2.22021","0.09482","1.23000","0.00000","0.04938","0.00837"
"0.04958","2.23701","0.09554","1.24000","0.00000","0.04958","0.00840"
"0.05000","2.24938","0.09607","1.25000","0.00000","0.05000","0.00847"
"0.05042","2.26212","0.09661","1.26000","0.00000","0.05042","0.00855"
"0.05083","2.27508","0.09717","1.27000","0.00000","0.05083","0.00862"
"0.05125","2.29078","0.09784","1.28000","0.00000","0.05125","0.00869"
"0.05167","2.30342","0.09838","1.29000","0.00000","0.05167","0.00876"
"0.05208","2.31466","0.09886","1.30000","0.00000","0.05208","0.00883"
"0.05250","2.32758","0.09941","1.31000","0.00000","0.05250","0.00890"
"0.05292","2.33818","0.09986","1.32000","0.00000","0.05292","0.00897"
"0.05333","2.34797","0.10028","1.33000","0.00000","0.05333","0.00904"
"0.05375","2.36129","0.10085","1.34000","0.00000","0.05375","0.00911"
"0.05417","2.37740","0.10154","1.35000","0.00000","0.05417","0.00918"
"0.05458","2.39445","0.10227","1.36000","0.00000","0.05458","0.00925"
"0.05500","2.40847","0.10286","1.37000","0.00000","0.05500","0.00932"
"0.05542","2.42252","0.10346","1.38000","0.00000","0.05542","0.00939"
"0.05583","2.43871","0.10416","1.39000","0.00000","0.05583","0.00946"
"0.05625","2.45294","0.10476","1.40000","0.00000","0.05625","0.00953"
"0.05667","2.46366","0.10522","1.41000","0.00000","0.05667","0.00960"
"0.05708","2.47451","0.10569","1.42000","0.00000","0.05708","0.00968"
"0.05750","2.48794","0.10626","1.43000","0.00000","0.05750","0.00975"
"0.05792","2.50094","0.10681","1.44000","0.00000","0.05792","0.00982"
"0.05833","2.51544","0.10743","1.45000","0.00000","0.05833","0.00989"
"0.05875","2.52960","0.10804","1.46000","0.00000","0.05875","0.00996"
"0.05917","2.54208","0.10857","1.47000","0.00000","0.05917","0.01003"
"0.05958","2.55777","0.10924","1.48000","0.00000","0.05958","0.01010"
"0.06000","2.57154","0.10983","1.49000","0.00000","0.06000","0.01017"
"0.06042","2.57974","0.11018","1.50000","0.00000","0.06042","0.01024"
"0.06083","2.58549","0.11042","1.51000","0.00000","0.06083","0.01031"
"0.06104","2.59716","0.11092","1.52000","0.00000","0.06104","0.01035"
"0.06167","2.61198","0.11156","1.53000","0.00000","0.06167","0.01045"
"0.06208","2.63005","0.11233","1.54000","0.00000","0.06208","0.01052"
"0.06229","2.64693","0.11305","1.55000","0.00000","0.06229","0.01056"
"0.06271","2.66291","0.11373","1.56000","0.00000","0.06271","0.01063"
"0.06333","2.67742","0.11435","1.57000","0.00000","0.06333","0.01073"
"0.06354","2.68951","0.11487","1.58000","0.00000","0.06354","0.01077"
"0.06417","2.70143","0.11538","1.59000","0.00000","0.06417","0.01088"
"0.06438","2.71400","0.11591","1.60000","0.00000","0.06438","0.01091"
"0.06500","2.72946","0.11657","1.61000","0.00000","0.06500","0.01102"
"0.06521","2.74182","0.11710","1.62000","0.00000","0.06521","0.01105"
