Specimen properties : Specimen label,"GCIS1R2"
Specimen properties : Anvil height,"5.98000",mm
Specimen properties : Diameter,"5.40000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.04708","2.03161","0.08871","1.19000","0.00000","0.04708","0.00787"
"0.04750","2.04507","0.08930","1.20000","0.00000","0.04750","0.00794"
"0.04792","2.05831","0.08987","1.21000","0.00000","0.04792","0.00801"
"0.04833","2.07233","0.09049","1.22000","0.00000","0.04833","0.00808"
"0.04875","2.08924","0.09122","1.23000","0.00000","0.04875","0.00815"
"0.04917","2.10422","0.09188","1.24000","0.00000","0.04917","0.00822"
"0.04958","2.11894","0.09252","1.25000","0.00000","0.04958","0.00829"
"0.04979","2.13206","0.09309","1.26000","0.00000","0.04979","0.00833"
"0.05042","2.14452","0.09364","1.27000","0.00000","0.05042","0.00843"
"0.05063","2.16041","0.09433","1.28000","0.00000","0.05063","0.00847"
"0.05104","2.17295","0.09488","1.29000","0.00000","0.05104","0.00854"
"0.05146","2.18480","0.09540","1.30000","0.00000","0.05146","0.00861"
"0.05188","2.19675","0.09592","1.31000","0.00000","0.05187","0.00867"
"0.05229","2.21054","0.09652","1.32000","0.00000","0.05229","0.00874"
"0.05271","2.22462","0.09714","1.33000","0.00000","0.05271","0.00881"
"0.05313","2.23397","0.09754","1.34000","0.00000","0.05313","0.00888"
"0.05354","2.24409","0.09799","1.35000","0.00000","0.05354","0.00895"
"0.05396","2.25657","0.09853","1.36000","0.00000","0.05396","0.00902"
"0.05438","2.27074","0.09915","1.37000","0.00000","0.05438","0.00909"
"0.05479","2.28595","0.09981","1.38000","0.00000","0.05479","0.00916"
"0.05521","2.29841","0.10036","1.39000","0.00000","0.05521","0.00923"
"0.05563","2.31121","0.10092","1.40000","0.00000","0.05563","0.00930"
"0.05583","2.32465","0.10150","1.41000","0.00000","0.05583","0.00934"
"0.05625","2.33718","0.10205","1.42000","0.00000","0.05625","0.00941"
"0.05667","2.34810","0.10253","1.43000","0.00000","0.05667","0.00948"
"0.05708","2.35830","0.10297","1.44000","0.00000","0.05708","0.00955"
"0.05750","2.37049","0.10350","1.45000","0.00000","0.05750","0.00962"
"0.05792","2.38554","0.10416","1.46000","0.00000","0.05792","0.00969"
"0.05833","2.39902","0.10475","1.47000","0.00000","0.05833","0.00975"
"0.05875","2.41083","0.10527","1.48000","0.00000","0.05875","0.00982"
"0.05917","2.42189","0.10575","1.49000","0.00000","0.05917","0.00989"
"0.05958","2.43314","0.10624","1.50000","0.00000","0.05958","0.00996"
"0.06000","2.44914","0.10694","1.51000","0.00000","0.06000","0.01003"
"0.06042","2.46537","0.10765","1.52000","0.00000","0.06042","0.01010"
"0.06083","2.48215","0.10838","1.53000","0.00000","0.06083","0.01017"
"0.06125","2.49625","0.10900","1.54000","0.00000","0.06125","0.01024"
"0.06167","2.50779","0.10950","1.55000","0.00000","0.06167","0.01031"
"0.06208","2.51902","0.10999","1.56000","0.00000","0.06208","0.01038"
"0.06250","2.53135","0.11053","1.57000","0.00000","0.06250","0.01045"
"0.06292","2.54627","0.11118","1.58000","0.00000","0.06292","0.01052"
"0.06333","2.56311","0.11192","1.59000","0.00000","0.06333","0.01059"
"0.06354","2.57878","0.11260","1.60000","0.00000","0.06354","0.01063"
"0.06396","2.59116","0.11314","1.61000","0.00000","0.06396","0.01070"
"0.06438","2.60126","0.11358","1.62000","0.00000","0.06438","0.01077"
"0.06479","2.60830","0.11389","1.63000","0.00000","0.06479","0.01083"
"0.06521","2.61649","0.11425","1.64000","0.00000","0.06521","0.01090"
"0.06542","2.62641","0.11468","1.65000","0.00000","0.06542","0.01094"
"0.06583","2.63882","0.11522","1.66000","0.00000","0.06583","0.01101"
"0.06625","2.65071","0.11574","1.67000","0.00000","0.06625","0.01108"
"0.06646","2.65951","0.11612","1.68000","0.00000","0.06646","0.01111"
"0.06688","2.66792","0.11649","1.69000","0.00000","0.06688","0.01118"
"0.06729","2.67680","0.11688","1.70000","0.00000","0.06729","0.01125"
"0.06771","2.68453","0.11722","1.71000","0.00000","0.06771","0.01132"
"0.06813","2.69806","0.11781","1.72000","0.00000","0.06813","0.01139"
"0.06854","2.71243","0.11844","1.73000","0.00000","0.06854","0.01146"
"0.06875","2.72518","0.11899","1.74000","0.00000","0.06875","0.01150"
"0.06917","2.73751","0.11953","1.75000","0.00000","0.06917","0.01157"
"0.06958","2.75471","0.12028","1.76000","0.00000","0.06958","0.01164"
"0.07000","2.77266","0.12107","1.77000","0.00000","0.07000","0.01171"
"0.07042","2.78807","0.12174","1.78000","0.00000","0.07042","0.01178"
"0.07083","2.80292","0.12239","1.79000","0.00000","0.07083","0.01185"
"0.07125","2.81559","0.12294","1.80000","0.00000","0.07125","0.01191"
"0.07167","2.82709","0.12344","1.81000","0.00000","0.07167","0.01198"
"0.07208","2.83977","0.12400","1.82000","0.00000","0.07208","0.01205"
"0.07250","2.85331","0.12459","1.83000","0.00000","0.07250","0.01212"
"0.07292","2.86450","0.12508","1.84000","0.00000","0.07292","0.01219"
"0.07333","2.87692","0.12562","1.85000","0.00000","0.07333","0.01226"
"0.07375","2.89177","0.12627","1.86000","0.00000","0.07375","0.01233"
"0.07417","2.90388","0.12679","1.87000","0.00000","0.07417","0.01240"
"0.07458","2.91661","0.12735","1.88000","0.00000","0.07458","0.01247"
"0.07500","2.92991","0.12793","1.89000","0.00000","0.07500","0.01254"
"0.07542","2.94618","0.12864","1.90000","0.00000","0.07542","0.01261"
"0.07583","2.95985","0.12924","1.91000","0.00000","0.07583","0.01268"
"0.07625","2.97426","0.12987","1.92000","0.00000","0.07625","0.01275"
"0.07667","2.98770","0.13045","1.93000","0.00000","0.07667","0.01282"
"0.07708","3.00298","0.13112","1.94000","0.00000","0.07708","0.01289"
"0.07750","3.01400","0.13160","1.95000","0.00000","0.07750","0.01296"
"0.07792","3.02693","0.13217","1.96000","0.00000","0.07792","0.01303"
"0.07833","3.04441","0.13293","1.97000","0.00000","0.07833","0.01310"
"0.07875","3.05719","0.13349","1.98000","0.00000","0.07875","0.01317"
"0.07917","3.06791","0.13396","1.99000","0.00000","0.07917","0.01324"
"0.07958","3.07879","0.13443","2.00000","0.00000","0.07958","0.01331"
"0.08000","3.08961","0.13490","2.01000","0.00000","0.08000","0.01338"
"0.08042","3.10068","0.13539","2.02000","0.00000","0.08042","0.01345"
"0.08083","3.11355","0.13595","2.03000","0.00000","0.08083","0.01352"
"0.08125","3.13065","0.13670","2.04000","0.00000","0.08125","0.01359"
"0.08167","3.14572","0.13735","2.05000","0.00000","0.08167","0.01366"
"0.08208","3.16337","0.13813","2.06000","0.00000","0.08208","0.01373"
"0.08250","3.17639","0.13869","2.07000","0.00000","0.08250","0.01380"
"0.08292","3.18855","0.13922","2.08000","0.00000","0.08292","0.01387"
"0.08313","3.19996","0.13972","2.09000","0.00000","0.08313","0.01390"
"0.08375","3.21141","0.14022","2.10000","0.00000","0.08375","0.01401"
"0.08396","3.22533","0.14083","2.11000","0.00000","0.08396","0.01404"
"0.08458","3.23673","0.14133","2.12000","0.00000","0.08458","0.01414"
"0.08479","3.25060","0.14193","2.13000","0.00000","0.08479","0.01418"
"0.08521","3.26214","0.14244","2.14000","0.00000","0.08521","0.01425"
"0.08563","3.27467","0.14299","2.15000","0.00000","0.08563","0.01432"
"0.08604","3.28842","0.14359","2.16000","0.00000","0.08604","0.01439"
"0.08646","3.30030","0.14410","2.17000","0.00000","0.08646","0.01446"
"0.08688","3.31019","0.14454","2.18000","0.00000","0.08688","0.01453"
"0.08729","3.31857","0.14490","2.19000","0.00000","0.08729","0.01460"
"0.08771","3.33009","0.14540","2.20000","0.00000","0.08771","0.01467"
"0.08813","3.34194","0.14592","2.21000","0.00000","0.08813","0.01474"
"0.08854","3.35512","0.14650","2.22000","0.00000","0.08854","0.01481"
"0.08896","3.36864","0.14709","2.23000","0.00000","0.08896","0.01488"
"0.08938","3.38212","0.14768","2.24000","0.00000","0.08938","0.01495"
"0.08979","3.39470","0.14823","2.25000","0.00000","0.08979","0.01502"
"0.09021","3.41156","0.14896","2.26000","0.00000","0.09021","0.01509"
"0.09063","3.42917","0.14973","2.27000","0.00000","0.09063","0.01515"
"0.09104","3.44670","0.15050","2.28000","0.00000","0.09104","0.01522"
"0.09146","3.46218","0.15117","2.29000","0.00000","0.09146","0.01529"
"0.09188","3.47552","0.15175","2.30000","0.00000","0.09188","0.01536"
"0.09229","3.48710","0.15226","2.31000","0.00000","0.09229","0.01543"
"0.09271","3.49620","0.15266","2.32000","0.00000","0.09271","0.01550"
"0.09313","3.50657","0.15311","2.33000","0.00000","0.09313","0.01557"
"0.09354","3.51964","0.15368","2.34000","0.00000","0.09354","0.01564"
"0.09396","3.53362","0.15429","2.35000","0.00000","0.09396","0.01571"
"0.09438","3.54973","0.15500","2.36000","0.00000","0.09438","0.01578"
"0.09479","3.56851","0.15582","2.37000","0.00000","0.09479","0.01585"
"0.09521","3.58427","0.15650","2.38000","0.00000","0.09521","0.01592"
"0.09562","3.59802","0.15710","2.39000","0.00000","0.09563","0.01599"
"0.09604","3.60738","0.15751","2.40000","0.00000","0.09604","0.01606"
"0.09625","3.61263","0.15774","2.41000","0.00000","0.09625","0.01610"
"0.09667","3.61776","0.15797","2.42000","0.00000","0.09667","0.01616"
"0.09729","3.62576","0.15831","2.43000","0.00000","0.09729","0.01627"
"0.09750","3.63715","0.15881","2.44000","0.00000","0.09750","0.01630"
"0.09813","3.64986","0.15937","2.45000","0.00000","0.09812","0.01641"
"0.09854","3.66425","0.16000","2.46000","0.00000","0.09854","0.01648"
"0.09875","3.67849","0.16062","2.47000","0.00000","0.09875","0.01651"
"0.09917","3.69445","0.16131","2.48000","0.00000","0.09917","0.01658"
"0.09958","3.70694","0.16186","2.49000","0.00000","0.09958","0.01665"
"0.10000","3.71837","0.16236","2.50000","0.00000","0.10000","0.01672"
"0.10042","3.72935","0.16284","2.51000","0.00000","0.10042","0.01679"
"0.10083","3.74243","0.16341","2.52000","0.00000","0.10083","0.01686"
"0.10125","3.75874","0.16412","2.53000","0.00000","0.10125","0.01693"
"0.10167","3.77293","0.16474","2.54000","0.00000","0.10167","0.01700"
"0.10208","3.78214","0.16514","2.55000","0.00000","0.10208","0.01707"
"0.10250","3.78968","0.16547","2.56000","0.00000","0.10250","0.01714"
"0.10292","3.80021","0.16593","2.57000","0.00000","0.10292","0.01721"
"0.10333","3.81064","0.16639","2.58000","0.00000","0.10333","0.01728"
"0.10375","3.82098","0.16684","2.59000","0.00000","0.10375","0.01735"
"0.10396","3.83380","0.16740","2.60000","0.00000","0.10396","0.01738"
"0.10438","3.84767","0.16800","2.61000","0.00000","0.10437","0.01745"
"0.10479","3.85950","0.16852","2.62000","0.00000","0.10479","0.01752"
"0.10521","3.87006","0.16898","2.63000","0.00000","0.10521","0.01759"
"0.10542","3.87988","0.16941","2.64000","0.00000","0.10542","0.01763"
"0.10583","3.89127","0.16991","2.65000","0.00000","0.10583","0.01770"
"0.10625","3.90249","0.17040","2.66000","0.00000","0.10625","0.01777"
"0.10646","3.91153","0.17079","2.67000","0.00000","0.10646","0.01780"
"0.10688","3.92147","0.17123","2.68000","0.00000","0.10688","0.01787"
"0.10729","3.93555","0.17184","2.69000","0.00000","0.10729","0.01794"
