Specimen properties : Specimen label,"9"
Specimen properties : Anvil height,"6.36000",mm
Specimen properties : Diameter,"10.68000",mm
Test : Rate 1,"24.00000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.42125","52.96762","0.59126","1.05000","0.00000","0.42125","0.06623"
"0.42542","53.43592","0.59649","1.06000","0.00000","0.42542","0.06689"
"0.42938","53.91185","0.60180","1.07000","0.00000","0.42938","0.06751"
"0.43313","54.37029","0.60692","1.08000","0.00000","0.43312","0.06810"
"0.43688","54.80437","0.61176","1.09000","0.00000","0.43688","0.06869"
"0.44083","55.22172","0.61642","1.10000","0.00000","0.44083","0.06931"
"0.44458","55.63390","0.62102","1.11000","0.00000","0.44458","0.06990"
"0.44875","56.04301","0.62559","1.12000","0.00000","0.44875","0.07056"
"0.45271","56.46162","0.63026","1.13000","0.00000","0.45271","0.07118"
"0.45667","56.89339","0.63508","1.14000","0.00000","0.45667","0.07180"
"0.46104","57.34232","0.64009","1.15000","0.00000","0.46104","0.07249"
"0.46521","57.81431","0.64536","1.16000","0.00000","0.46521","0.07315"
"0.46917","58.30034","0.65079","1.17000","0.00000","0.46917","0.07377"
"0.47313","58.78671","0.65622","1.18000","0.00000","0.47313","0.07439"
"0.47708","59.25400","0.66143","1.19000","0.00000","0.47708","0.07501"
"0.48104","59.70015","0.66641","1.20000","0.00000","0.48104","0.07564"
"0.48500","60.13193","0.67123","1.21000","0.00000","0.48500","0.07626"
"0.48896","60.55904","0.67600","1.22000","0.00000","0.48896","0.07688"
"0.49312","60.98861","0.68080","1.23000","0.00000","0.49312","0.07754"
"0.49729","61.43360","0.68576","1.24000","0.00000","0.49729","0.07819"
"0.50125","61.88625","0.69082","1.25000","0.00000","0.50125","0.07881"
"0.50542","62.33936","0.69587","1.26000","0.00000","0.50542","0.07947"
"0.50958","62.80371","0.70106","1.27000","0.00000","0.50958","0.08012"
"0.51354","63.27559","0.70632","1.28000","0.00000","0.51354","0.08075"
"0.51729","63.73235","0.71142","1.29000","0.00000","0.51729","0.08134"
"0.52125","64.17035","0.71631","1.30000","0.00000","0.52125","0.08196"
"0.52521","64.60603","0.72117","1.31000","0.00000","0.52521","0.08258"
"0.52917","65.03551","0.72597","1.32000","0.00000","0.52917","0.08320"
"0.53333","65.46431","0.73076","1.33000","0.00000","0.53333","0.08386"
"0.53750","65.89637","0.73558","1.34000","0.00000","0.53750","0.08451"
"0.54146","66.33776","0.74051","1.35000","0.00000","0.54146","0.08513"
"0.54563","66.79071","0.74556","1.36000","0.00000","0.54563","0.08579"
"0.54979","67.26455","0.75085","1.37000","0.00000","0.54979","0.08645"
"0.55375","67.74744","0.75624","1.38000","0.00000","0.55375","0.08707"
"0.55771","68.21108","0.76142","1.39000","0.00000","0.55771","0.08769"
"0.56167","68.66575","0.76649","1.40000","0.00000","0.56167","0.08831"
"0.56563","69.11021","0.77145","1.41000","0.00000","0.56563","0.08893"
"0.56958","69.55052","0.77637","1.42000","0.00000","0.56958","0.08956"
"0.57375","69.99951","0.78138","1.43000","0.00000","0.57375","0.09021"
"0.57771","70.45544","0.78647","1.44000","0.00000","0.57771","0.09083"
"0.58188","70.90436","0.79148","1.45000","0.00000","0.58188","0.09149"
"0.58583","71.35089","0.79647","1.46000","0.00000","0.58583","0.09211"
"0.58979","71.80280","0.80151","1.47000","0.00000","0.58979","0.09273"
"0.59375","72.25279","0.80653","1.48000","0.00000","0.59375","0.09336"
"0.59750","72.68962","0.81141","1.49000","0.00000","0.59750","0.09395"
"0.60125","73.11417","0.81615","1.50000","0.00000","0.60125","0.09454"
"0.60521","73.53128","0.82080","1.51000","0.00000","0.60521","0.09516"
"0.60917","73.95571","0.82554","1.52000","0.00000","0.60917","0.09578"
"0.61313","74.38516","0.83034","1.53000","0.00000","0.61313","0.09640"
"0.61708","74.82305","0.83522","1.54000","0.00000","0.61708","0.09703"
"0.62104","75.26959","0.84021","1.55000","0.00000","0.62104","0.09765"
"0.62521","75.72189","0.84526","1.56000","0.00000","0.62521","0.09830"
"0.62917","76.18398","0.85042","1.57000","0.00000","0.62917","0.09893"
"0.63313","76.65408","0.85566","1.58000","0.00000","0.63313","0.09955"
"0.63708","77.12998","0.86098","1.59000","0.00000","0.63708","0.10017"
"0.64104","77.59376","0.86615","1.60000","0.00000","0.64104","0.10079"
"0.64500","78.04636","0.87120","1.61000","0.00000","0.64500","0.10142"
"0.64896","78.48914","0.87615","1.62000","0.00000","0.64896","0.10204"
